"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","rt","stimulus","response","view_history","png","Response","accuracy"
NA,NA,NA,NA,NA,"survey-html-form",103,1069400,"0.0-10.0-1.8-0.65","60031a7fcb3b2238616558a1","641387e815ec15c3ccbb8ea1","6419ce9a9e7e26976112228a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3180,NA,"{""let_linear"":""grown""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"survey-html-form",104,1072592,"0.0-10.0-1.8-0.66","60031a7fcb3b2238616558a1","641387e815ec15c3ccbb8ea1","6419ce9a9e7e26976112228a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3188,NA,"{""let_linear"":""ground""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"survey-html-form",105,1076951,"0.0-10.0-1.8-0.67","60031a7fcb3b2238616558a1","641387e815ec15c3ccbb8ea1","6419ce9a9e7e26976112228a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4356,NA,"{""let_linear"":""grumpy""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"survey-html-form",106,1082024,"0.0-10.0-1.8-0.68","60031a7fcb3b2238616558a1","641387e815ec15c3ccbb8ea1","6419ce9a9e7e26976112228a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5071,NA,"{""let_linear"":""gross""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"survey-html-form",107,1086747,"0.0-10.0-1.8-0.69","60031a7fcb3b2238616558a1","641387e815ec15c3ccbb8ea1","6419ce9a9e7e26976112228a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"timeout",NA
NA,NA,NA,NA,NA,"sketchpad",108,1103198,"0.0-10.0-0.9","60031a7fcb3b2238616558a1","641387e815ec15c3ccbb8ea1","6419ce9a9e7e26976112228a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16409,NA,"button",NA,"60031a7fcb3b2238616558a1_108_image.png",NA,NA
NA,NA,NA,NA,NA,"survey-html-form",109,1106429,"0.0-10.0-1.9-0.70","60031a7fcb3b2238616558a1","641387e815ec15c3ccbb8ea1","6419ce9a9e7e26976112228a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3222,NA,"{""let_linear"":""street""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"survey-html-form",110,1107850,"0.0-10.0-1.9-0.71","60031a7fcb3b2238616558a1","641387e815ec15c3ccbb8ea1","6419ce9a9e7e26976112228a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1418,NA,"{""let_linear"":""steak""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"survey-html-form",111,1109297,"0.0-10.0-1.9-0.72","60031a7fcb3b2238616558a1","641387e815ec15c3ccbb8ea1","6419ce9a9e7e26976112228a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1445,NA,"{""let_linear"":""stand""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"survey-html-form",112,1111663,"0.0-10.0-1.9-0.73","60031a7fcb3b2238616558a1","641387e815ec15c3ccbb8ea1","6419ce9a9e7e26976112228a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2364,NA,"{""let_linear"":""stealth""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"survey-html-form",113,1113539,"0.0-10.0-1.9-0.74","60031a7fcb3b2238616558a1","641387e815ec15c3ccbb8ea1","6419ce9a9e7e26976112228a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1874,NA,"{""let_linear"":""stop""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"survey-html-form",114,1115847,"0.0-10.0-1.9-0.75","60031a7fcb3b2238616558a1","641387e815ec15c3ccbb8ea1","6419ce9a9e7e26976112228a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2306,NA,"{""let_linear"":""street""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"survey-html-form",115,1120335,"0.0-10.0-1.9-0.76","60031a7fcb3b2238616558a1","641387e815ec15c3ccbb8ea1","6419ce9a9e7e26976112228a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4484,NA,"{""let_linear"":""stuff""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"survey-html-form",116,1124498,"0.0-10.0-1.9-0.77","60031a7fcb3b2238616558a1","641387e815ec15c3ccbb8ea1","6419ce9a9e7e26976112228a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4160,NA,"{""let_linear"":""most""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"survey-html-form",117,1126357,"0.0-10.0-1.9-0.78","60031a7fcb3b2238616558a1","641387e815ec15c3ccbb8ea1","6419ce9a9e7e26976112228a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1857,NA,"{""let_linear"":""host""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"survey-html-form",118,1128345,"0.0-10.0-1.9-0.79","60031a7fcb3b2238616558a1","641387e815ec15c3ccbb8ea1","6419ce9a9e7e26976112228a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985,NA,"{""let_linear"":""first""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"survey-html-form",119,1130221,"0.0-10.0-1.9-0.80","60031a7fcb3b2238616558a1","641387e815ec15c3ccbb8ea1","6419ce9a9e7e26976112228a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1873,NA,"{""let_linear"":""last""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"survey-html-form",120,1132889,"0.0-10.0-1.9-0.81","60031a7fcb3b2238616558a1","641387e815ec15c3ccbb8ea1","6419ce9a9e7e26976112228a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2666,NA,"{""let_linear"":""fast""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"survey-html-form",121,1133214,"0.0-10.0-1.9-0.82","60031a7fcb3b2238616558a1","641387e815ec15c3ccbb8ea1","6419ce9a9e7e26976112228a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"timeout",NA
NA,NA,NA,NA,NA,"instructions",122,1145849,"0.0-11.0","60031a7fcb3b2238616558a1","641387e815ec15c3ccbb8ea1","6419ce9a9e7e26976112228a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12634,NA,NA,"[{""page_index"":0,""viewing_time"":12633}]",NA,NA,NA
NA,NA,NA,NA,NA,"survey",123,1240619,"0.0-12.0","60031a7fcb3b2238616558a1","641387e815ec15c3ccbb8ea1","6419ce9a9e7e26976112228a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94721,NA,"{""Author"":[""Toni Morrison"",""Elizabeth Engle"",""F. Scott Fitzgerald"",""Willa Cather"",""George Orwell"",""Isaac Asimov"",""Margaret Atwood"",""James Joyce"",""Alice Walker"",""E.B. White"",""Samuel Beckett"",""William Faulkner"",""Virginia Woolf"",""Ray Bradbury"",""J.R.R. Tolkien"",""Thomas Wolfe"",""Ernest Hemingway"",""Ralph Ellison"",""Tom Clancy"",""Stephen King"",""Harper Lee"",""T.S. Elliot"",""Jack London"",""J.D. Salinger"",""Maya Angelou""]}",NA,NA,NA,"[]"
NA,NA,NA,NA,NA,"survey",124,1283165,"0.0-13.0","60031a7fcb3b2238616558a1","641387e815ec15c3ccbb8ea1","6419ce9a9e7e26976112228a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42515,NA,"{""Langauge"":""Yes"",""2ndLanguage"":"""",""2nd_lg_fluency"":null,""SecondLanguage"":"""",""3rd_lg_fluency"":null,""age"":""38"",""Highest_degree"":""Some college but no degree"",""Handedness"":""Right"",""Race"":[""White""],""sexual_orientation"":""straight (heterosexual)"",""gender"":""woman""}",NA,NA,NA,"[]"
NA,NA,NA,NA,NA,"survey",125,1284914,"0.0-14.0","60031a7fcb3b2238616558a1","641387e815ec15c3ccbb8ea1","6419ce9a9e7e26976112228a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1740,NA,"{""final_comment"":""""}",NA,NA,NA,"[]"
NA,NA,NA,NA,NA,"html-keyboard-response",126,1291506,"0.0-15.0","60031a7fcb3b2238616558a1","641387e815ec15c3ccbb8ea1","6419ce9a9e7e26976112228a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6591,"Please press Enter for your results to be saved. Do not close this window; you will be redirected to the Prolific website automatically to get your credit after we received your results. It may take one minute, or longer depending on your internet speed! <p><b>Thank you for your participation :) </b>","enter",NA,NA,NA,NA
TRUE,FALSE,"[]","[]","[]","preload",0,103,"0.0-0.0","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,NA,NA,NA,NA,"fullscreen",1,2770,"0.0-1.0","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,"browser-check",2,3183,"0.0-2.0","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",1920,1080,TRUE,"chrome","111.0.0",FALSE,"Windows 10",TRUE,146.48,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,"html-keyboard-response",3,5970,"0.0-3.0","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2787,"Welcome to the experiment! Press any key to start.","enter",NA,NA,NA,NA
NA,NA,NA,NA,NA,"instructions",4,20986,"0.0-4.0","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15016,NA,NA,"[{""page_index"":0,""viewing_time"":15015}]",NA,NA,NA
NA,NA,NA,NA,NA,"instructions",5,114474,"0.0-5.0","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93487,NA,NA,"[{""page_index"":0,""viewing_time"":33752},{""page_index"":1,""viewing_time"":59734}]",NA,NA,NA
NA,NA,NA,NA,NA,"video-keyboard-response",6,169427,"0.0-6.0","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8655,"[""Linear_final.mp4""]","enter",NA,NA,NA,NA
NA,NA,NA,NA,NA,"sketchpad",7,232241,"0.0-7.0-0.0","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62784,NA,"button",NA,"6003ef9269c7814f0ca7b46a_7_image.png",NA,NA
NA,NA,NA,NA,NA,"survey-html-form",8,237336,"0.0-7.0-1.0","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5084,NA,"{""CRAP_linear"":""red""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"sketchpad",9,272886,"0.0-7.0-0.1","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35522,NA,"button",NA,"6003ef9269c7814f0ca7b46a_9_image.png",NA,NA
NA,NA,NA,NA,NA,"survey-html-form",10,289322,"0.0-7.0-1.1","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16427,NA,"{""CRAP_linear"":""purple""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"sketchpad",11,340480,"0.0-7.0-0.2","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51129,NA,"button",NA,"6003ef9269c7814f0ca7b46a_11_image.png",NA,NA
NA,NA,NA,NA,NA,"survey-html-form",12,360816,"0.0-7.0-1.2","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20328,NA,"{""CRAP_linear"":""candle""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"sketchpad",13,402884,"0.0-7.0-0.3","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42041,NA,"button",NA,"6003ef9269c7814f0ca7b46a_13_image.png",NA,NA
NA,NA,NA,NA,NA,"survey-html-form",14,432893,"0.0-7.0-1.3","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"timeout",NA
NA,NA,NA,NA,NA,"sketchpad",15,468397,"0.0-7.0-0.4","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35472,NA,"button",NA,"6003ef9269c7814f0ca7b46a_15_image.png",NA,NA
NA,NA,NA,NA,NA,"survey-html-form",16,476262,"0.0-7.0-1.4","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7856,NA,"{""CRAP_linear"":""soap""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"sketchpad",17,483623,"0.0-7.0-0.5","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7332,NA,"button",NA,"6003ef9269c7814f0ca7b46a_17_image.png",NA,NA
NA,NA,NA,NA,NA,"survey-html-form",18,491829,"0.0-7.0-1.5","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8198,NA,"{""CRAP_linear"":""bowl""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"sketchpad",19,521831,"0.0-7.0-0.6","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29970,NA,"button",NA,"6003ef9269c7814f0ca7b46a_19_image.png",NA,NA
NA,NA,NA,NA,NA,"survey-html-form",20,533948,"0.0-7.0-1.6","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12109,NA,"{""CRAP_linear"":""tree""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"sketchpad",21,576770,"0.0-7.0-0.7","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42794,NA,"button",NA,"6003ef9269c7814f0ca7b46a_21_image.png",NA,NA
NA,NA,NA,NA,NA,"survey-html-form",22,606777,"0.0-7.0-1.7","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"timeout",NA
NA,NA,NA,NA,NA,"sketchpad",23,654630,"0.0-7.0-0.8","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47824,NA,"button",NA,"6003ef9269c7814f0ca7b46a_23_image.png",NA,NA
NA,NA,NA,NA,NA,"survey-html-form",24,661939,"0.0-7.0-1.8","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7300,NA,"{""CRAP_linear"":""pot""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"sketchpad",25,682910,"0.0-7.0-0.9","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20943,NA,"button",NA,"6003ef9269c7814f0ca7b46a_25_image.png",NA,NA
NA,NA,NA,NA,NA,"survey-html-form",26,695194,"0.0-7.0-1.9","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12275,NA,"{""CRAP_linear"":""boat""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"instructions",27,701309,"0.0-8.0","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6115,NA,NA,"[{""page_index"":0,""viewing_time"":6114}]",NA,NA,NA
NA,NA,NA,NA,NA,"instructions",28,768964,"0.0-9.0","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67655,NA,NA,"[{""page_index"":0,""viewing_time"":42646},{""page_index"":1,""viewing_time"":25009}]",NA,NA,NA
NA,NA,NA,NA,NA,"sketchpad",29,808989,"0.0-10.0-0.0","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39997,NA,"button",NA,"6003ef9269c7814f0ca7b46a_29_image.png",NA,NA
NA,NA,NA,NA,NA,"survey-html-form",30,812956,"0.0-10.0-1.0-0.0","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3958,NA,"{""let_linear"":""state""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"survey-html-form",31,814974,"0.0-10.0-1.0-0.1","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,"{""let_linear"":""stare""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"survey-html-form",32,816150,"0.0-10.0-1.0-0.2","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1175,NA,"{""let_linear"":""stain""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"survey-html-form",33,818090,"0.0-10.0-1.0-0.3","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1939,NA,"{""let_linear"":""static""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"survey-html-form",34,822764,"0.0-10.0-1.0-0.4","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4672,NA,"{""let_linear"":""strategy""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"survey-html-form",35,828664,"0.0-10.0-1.0-0.5","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5898,NA,"{""let_linear"":""staple""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"survey-html-form",36,836662,"0.0-10.0-1.0-0.6","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7996,NA,"{""let_linear"":""stent""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"survey-html-form",37,838997,"0.0-10.0-1.0-0.7","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"timeout",NA
NA,NA,NA,NA,NA,"sketchpad",38,873450,"0.0-10.0-0.1","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34424,NA,"button",NA,"6003ef9269c7814f0ca7b46a_38_image.png",NA,NA
NA,NA,NA,NA,NA,"survey-html-form",39,875648,"0.0-10.0-1.1-0.8","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2190,NA,"{""let_linear"":""zoo""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"survey-html-form",40,880142,"0.0-10.0-1.1-0.9","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4492,NA,"{""let_linear"":""zoophyte""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"survey-html-form",41,884466,"0.0-10.0-1.1-0.10","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4323,NA,"{""let_linear"":""zone""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"survey-html-form",42,903465,"0.0-10.0-1.1-0.11","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"timeout",NA
NA,NA,NA,NA,NA,"sketchpad",43,937850,"0.0-10.0-0.2","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34354,NA,"button",NA,"6003ef9269c7814f0ca7b46a_43_image.png",NA,NA
NA,NA,NA,NA,NA,"survey-html-form",44,940468,"0.0-10.0-1.2-0.12","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2610,NA,"{""let_linear"":""each""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"survey-html-form",45,941888,"0.0-10.0-1.2-0.13","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1418,NA,"{""let_linear"":""eater""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"survey-html-form",46,942084,"0.0-10.0-1.2-0.14","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195,NA,"{""let_linear"":""""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"survey-html-form",47,944848,"0.0-10.0-1.2-0.15","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2763,NA,"{""let_linear"":""earth""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"survey-html-form",48,950958,"0.0-10.0-1.2-0.16","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6109,NA,"{""let_linear"":""earn""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"survey-html-form",49,956228,"0.0-10.0-1.2-0.17","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5269,NA,"{""let_linear"":""ear""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"survey-html-form",50,967865,"0.0-10.0-1.2-0.18","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"timeout",NA
NA,NA,NA,NA,NA,"sketchpad",51,1007276,"0.0-10.0-0.3","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39381,NA,"button",NA,"6003ef9269c7814f0ca7b46a_51_image.png",NA,NA
NA,NA,NA,NA,NA,"survey-html-form",52,1011614,"0.0-10.0-1.3-0.19","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4331,NA,"{""let_linear"":""print""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"survey-html-form",53,1018307,"0.0-10.0-1.3-0.20","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6691,NA,"{""let_linear"":""prey""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"survey-html-form",54,1019415,"0.0-10.0-1.3-0.21","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1106,NA,"{""let_linear"":""pray""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"survey-html-form",55,1024221,"0.0-10.0-1.3-0.22","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4805,NA,"{""let_linear"":""privy""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"survey-html-form",56,1027580,"0.0-10.0-1.3-0.23","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3358,NA,"{""let_linear"":""pretend""}",NA,NA,NA,NA
NA,NA,NA,NA,NA,"survey-html-form",57,1027725,"0.0-10.0-1.3-0.24","6003ef9269c7814f0ca7b46a","641387e815ec15c3ccbb8ea1","6419cd660c88efc23e957c3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143,NA,"{""let_linear"":""""}",NA,NA,NA,NA
